timestamp,symbol,maker_exchange,side,size,price,notional_usd,order_id,client_order_id,source
2026-04-14T13:00:36.524123016+00:00,CLUSDT,Binance,SELL,0.9788992821405265,91.94,90.0,285281672,xl-185676844c72459a8e3d5b3f8cadf45a,main_loop_limit_order_normal
2026-04-14T13:00:41.325279827+00:00,CLUSDT,Binance,SELL,0.97836721382759,91.99,90.0,285284084,xl-7d39367347ac4504a1059c1078e65220,main_loop_limit_order_normal
2026-04-14T13:01:02.325078110+00:00,CLUSDT,Binance,SELL,0.9788992821405265,91.94,90.0,285295089,xl-7a1119a087634184a71cab7cc184916e,main_loop_limit_order_normal
2026-04-14T13:01:07.474677155+00:00,CLUSDT,Binance,SELL,0.9793253536452665,91.9,90.0,285299024,xl-bdc6cc82ce8d48ed9201085804e93b3f,main_loop_limit_order_normal
2026-04-14T13:01:25.325494279+00:00,CLUSDT,Binance,SELL,0.9796451507565037,91.87,90.0,285310064,xl-3e829a1ffe14441cb54f9025afac7154,main_loop_limit_order_normal
2026-04-14T13:01:31.676390217+00:00,CLUSDT,Binance,SELL,0.97911227154047,91.92,90.0,285315358,xl-96885bbe508b481fa212f28ea80d7629,main_loop_limit_order_normal
2026-04-14T13:01:37.076027860+00:00,CLUSDT,Binance,SELL,0.978579971729912,91.97,90.0,285318489,xl-956385b00b6443a6919c56dc4897cb55,main_loop_limit_order_normal
2026-04-14T13:01:52.175610869+00:00,CLUSDT,Binance,SELL,0.9778357235984354,92.04,90.0,285325462,xl-97e739ffd18a4a8d946a62d1b6a96150,main_loop_limit_order_normal
2026-04-14T13:02:05.174933537+00:00,CLUSDT,Binance,SELL,0.9776232891592439,92.06,90.0,285331467,xl-69d3f0a02d2441d1b80760088f3f12a9,main_loop_limit_order_normal
2026-04-14T13:02:12.975187157+00:00,CLUSDT,Binance,SELL,0.9774109470026064,92.08,90.0,285335437,xl-07ce939b03214ef786594d41fa4fb42b,main_loop_limit_order_normal
2026-04-14T13:02:17.875463783+00:00,CLUSDT,Binance,SELL,0.977729494839761,92.05,90.0,285337405,xl-142f4d545ccd40d09b438dbbfb586053,main_loop_limit_order_normal
2026-04-14T13:02:43.174887200+00:00,CLUSDT,Binance,SELL,0.9776232891592439,92.06,90.0,285346188,xl-e3c88f6bc6f54aca966ce0f53d437f51,main_loop_limit_order_normal
2026-04-14T13:02:53.274515922+00:00,CLUSDT,Binance,SELL,0.9779419754427904,92.03,90.0,285349699,xl-635423fccda84bd1a739a31a2af6ba0a,main_loop_limit_order_normal
2026-04-14T13:03:05.924986762+00:00,CLUSDT,Binance,SELL,0.97911227154047,91.92,90.0,285354202,xl-c354df48c36748c9bb00c5c1efaa1381,main_loop_limit_order_normal
2026-04-14T13:03:13.924275872+00:00,CLUSDT,Binance,SELL,0.9799651567944251,91.84,90.0,285358062,xl-8939d4e8fec74320a62ff054e61f0413,main_loop_limit_order_normal
2026-04-14T13:03:20.374588234+00:00,CLUSDT,Binance,SELL,0.9804989650288701,91.79,90.0,285363983,xl-a8d9fe99f39a434db46080f799f65f22,main_loop_limit_order_normal
2026-04-14T13:03:24.175087406+00:00,CLUSDT,Binance,SELL,0.9797517962116264,91.86,90.0,285365581,xl-4dfbef2a860b4e319f9bf7d8f46abd72,main_loop_limit_order_normal
2026-04-14T13:03:31.676084963+00:00,CLUSDT,Binance,SELL,0.9803921568627452,91.8,90.0,285370458,xl-b0fb41ce3cb445fc812e428c0ceed6b5,main_loop_limit_order_normal
2026-04-14T13:03:46.774583064+00:00,CLUSDT,Binance,SELL,0.9802853719638384,91.81,90.0,285376712,xl-fcae84cf73e64b54917304edb223a78d,main_loop_limit_order_normal
2026-04-14T13:04:04.674855478+00:00,CLUSDT,Binance,SELL,0.9790057652561731,91.93,90.0,285385250,xl-da52d66f58a3422fa81f11a78981aaf9,main_loop_limit_order_normal
2026-04-14T13:04:09.574527351+00:00,CLUSDT,Binance,SELL,0.9787928221859706,91.95,90.0,285387665,xl-203ad9ad254a4874a0eb1f266b99fb57,main_loop_limit_order_normal
2026-04-14T13:04:41.275413456+00:00,CLUSDT,Binance,SELL,0.9782608695652174,92.0,90.0,285401561,xl-50758c4e2594445fabb7aad58d49566e,main_loop_limit_order_normal
2026-04-14T13:04:49.874546140+00:00,CLUSDT,Binance,SELL,0.9796451507565037,91.87,90.0,285405640,xl-bf51ae448bbe4447aeda6869875ebdb8,main_loop_limit_order_normal
2026-04-14T13:04:55.824905099+00:00,CLUSDT,Binance,SELL,0.9790057652561731,91.93,90.0,285407716,xl-2a84860b99b74f8e99e8903c9e43b55a,main_loop_limit_order_normal
2026-04-14T13:05:07.326367252+00:00,CLUSDT,Binance,SELL,0.9790057652561731,91.93,90.0,285411535,xl-ee9240d439f04bed87dd9dade3f3fa63,main_loop_limit_order_normal
2026-04-14T13:05:15.874436496+00:00,CLUSDT,Binance,SELL,0.9784735812133072,91.98,90.0,285415264,xl-a121718867464f4788858e9dbbb26915,main_loop_limit_order_normal
2026-04-14T13:05:40.475143478+00:00,CLUSDT,Binance,SELL,0.97836721382759,91.99,90.0,285422999,xl-71a60e805eec4294a7f73233fa02000a,main_loop_limit_order_normal
2026-04-14T13:06:22.574532518+00:00,CLUSDT,Binance,SELL,0.9782608695652174,92.0,90.0,285436853,xl-aed4dce053e44c17a8d7621bddd43680,main_loop_limit_order_normal
2026-04-14T13:06:40.425229862+00:00,CLUSDT,Binance,SELL,0.9778357235984354,92.04,90.0,285440518,xl-4b7d3fdbb98b4baa8b46cfdcc146538d,main_loop_limit_order_normal
2026-04-14T13:06:48.525341194+00:00,CLUSDT,Binance,SELL,0.978579971729912,91.97,90.0,285442770,xl-9ee7992c68e44910808f8598988c9f5a,main_loop_limit_order_normal
2026-04-14T13:10:46.775583739+00:00,CLUSDT,Binance,SELL,0.9782608695652174,92.0,90.0,285531238,xl-e4843f63f9e94410a0063dbfbe51d0ad,main_loop_limit_order_normal
2026-04-14T13:10:59.676753197+00:00,CLUSDT,Binance,SELL,0.9787928221859706,91.95,90.0,285534960,xl-6e3e4973399d457498742db22ad0cb94,main_loop_limit_order_normal
2026-04-14T13:11:09.924343653+00:00,CLUSDT,Binance,SELL,0.9790057652561731,91.93,90.0,285539587,xl-9b5aa90951834096b0faa239d78f0e5a,main_loop_limit_order_normal
2026-04-14T13:11:13.624724727+00:00,CLUSDT,Binance,SELL,0.9784735812133072,91.98,90.0,285540784,xl-bfd022dd949242b4a844ca18949768ac,main_loop_limit_order_normal
2026-04-14T13:11:50.274747016+00:00,CLUSDT,Binance,SELL,0.9781545484186501,92.01,90.0,285551284,xl-bd28b26f20c74dd288314663c26bc83f,main_loop_limit_order_normal
2026-04-14T13:12:14.024870445+00:00,CLUSDT,Binance,SELL,0.9778357235984354,92.04,90.0,285559463,xl-a377d9fe9ee84ecc9de667ac9e579b30,main_loop_limit_order_normal
2026-04-14T13:12:40.026655552+00:00,CLUSDT,Binance,SELL,0.97836721382759,91.99,90.0,285568377,xl-f4f92a9c902b4c07b86797a3fabb234d,main_loop_limit_order_normal
2026-04-14T13:12:43.774822484+00:00,CLUSDT,Binance,SELL,0.9790057652561731,91.93,90.0,285569717,xl-59d9f4c6d1424ec4a7e42b4f14d54d0f,main_loop_limit_order_normal
2026-04-14T13:12:54.976685173+00:00,CLUSDT,Binance,SELL,0.978579971729912,91.97,90.0,285573064,xl-dc066012f9cb499db756c8d8f0c97bc9,main_loop_limit_order_normal
2026-04-14T13:13:09.574343025+00:00,CLUSDT,Binance,SELL,0.9792188010009792,91.91,90.0,285580071,xl-fff96ed1de4e42b1b812881d83843dcb,main_loop_limit_order_normal
2026-04-14T13:13:21.475009623+00:00,CLUSDT,Binance,SELL,0.9788992821405265,91.94,90.0,285586535,xl-8b9b26f64f98468682fb174e4d490570,main_loop_limit_order_normal
2026-04-14T13:13:44.574236550+00:00,CLUSDT,Binance,SELL,0.979538528515455,91.88,90.0,285595206,xl-f444d971e47d4bea9e7d021530dbbdfd,main_loop_limit_order_normal
2026-04-14T13:13:50.574625863+00:00,CLUSDT,Binance,SELL,0.9790057652561731,91.93,90.0,285597539,xl-1b8072947d13461190c6d9552bd86e5c,main_loop_limit_order_normal
2026-04-14T13:13:55.925011409+00:00,CLUSDT,Binance,SELL,0.9788992821405265,91.94,90.0,285599616,xl-572441329b7043e08326b9b1436972f0,main_loop_limit_order_normal
2026-04-14T13:14:45.126533976+00:00,CLUSDT,Binance,SELL,0.9793253536452665,91.9,90.0,285616418,xl-1b0cf8c8072a4de6aaa58fbb1d68266c,main_loop_limit_order_normal
2026-04-14T13:14:52.025267143+00:00,CLUSDT,Binance,SELL,0.9786863853849499,91.96000000000001,90.0,285619317,xl-c45c9819300e4838baf5e5963301e838,main_loop_limit_order_normal
2026-04-14T13:15:19.674562716+00:00,CLUSDT,Binance,SELL,0.9792188010009792,91.91,90.0,285627355,xl-34bf5835ec3a4eceb1c349e3e01640ad,main_loop_limit_order_normal
2026-04-14T13:15:26.724910729+00:00,CLUSDT,Binance,SELL,0.9799651567944251,91.84,90.0,285631156,xl-4ef8c84635b74783983b7dfa34a99000,main_loop_limit_order_normal
2026-04-14T13:15:43.126473762+00:00,CLUSDT,Binance,SELL,0.979538528515455,91.88,90.0,285638905,xl-4c77bffdd54c4ae99cdbadaf16449bfd,main_loop_limit_order_normal
2026-04-14T13:15:55.025316814+00:00,CLUSDT,Binance,SELL,0.9802853719638384,91.81,90.0,285643493,xl-e532d4ed603b49fd94642d8fe95cc273,main_loop_limit_order_normal
2026-04-14T13:15:59.774844225+00:00,CLUSDT,Binance,SELL,0.9810333551340746,91.74,90.0,285647701,xl-ca6ed1fca14f435b8755d823031d44c5,main_loop_limit_order_normal
2026-04-14T13:16:06.375224649+00:00,CLUSDT,Binance,SELL,0.980178610324548,91.82000000000001,90.0,285653147,xl-5d9caee1518a402288e52c2686cd5913,main_loop_limit_order_normal
2026-04-14T13:16:11.725276366+00:00,CLUSDT,Binance,SELL,0.979538528515455,91.88,90.0,285656620,xl-29044aff7b5b46ad9fe5df8b30cc45b2,main_loop_limit_order_normal
2026-04-14T13:16:20.374627866+00:00,CLUSDT,Binance,SELL,0.9793253536452665,91.9,90.0,285661065,xl-0086bcc9208b4d40bd66dae055be4232,main_loop_limit_order_normal
2026-04-14T13:16:38.475333144+00:00,CLUSDT,Binance,SELL,0.9798584648884049,91.85000000000001,90.0,285671756,xl-8c4ee623691d40c3a93d1fd9cfd51411,main_loop_limit_order_normal
2026-04-14T13:16:45.824912402+00:00,CLUSDT,Binance,SELL,0.9798584648884049,91.85000000000001,90.0,285674823,xl-31ea614181d94faa91702fa0e18724fe,main_loop_limit_order_normal
2026-04-14T13:17:06.325256714+00:00,CLUSDT,Binance,SELL,0.980819529206626,91.76,90.0,285683197,xl-3356eb2680d341379563ae6fd20f05c6,main_loop_limit_order_normal
2026-04-14T13:17:14.424941959+00:00,CLUSDT,Binance,SELL,0.9802853719638384,91.81,90.0,285687371,xl-96b5baca80c0413d973bf18f0c32c4ae,main_loop_limit_order_normal
2026-04-14T13:17:28.875088056+00:00,CLUSDT,Binance,SELL,0.9809264305177112,91.75,90.0,285694806,xl-14de9cc6b6ee49d691d9bf253c0c13d2,main_loop_limit_order_normal
2026-04-14T13:17:33.326472967+00:00,CLUSDT,Binance,SELL,0.981675392670157,91.68,90.0,285698499,xl-ae689ae7147144af91f43c2c24ed230a,main_loop_limit_order_normal
2026-04-14T13:18:03.925035234+00:00,CLUSDT,Binance,SELL,0.9819967266775776,91.65,90.0,285713952,xl-bc8b63a02ad54833822c3ea56dd21149,main_loop_limit_order_normal
2026-04-14T13:18:28.624903729+00:00,CLUSDT,Binance,SELL,0.9824254993996289,91.61,90.0,285728277,xl-1c98ca70ba724810a7ec2f1c305e62ac,main_loop_limit_order_normal
2026-04-14T13:18:41.524144341+00:00,CLUSDT,Binance,SELL,0.9833916083916084,91.52,90.0,285740610,xl-bd741d1381e4449fb7fe2ea86694ae41,main_loop_limit_order_normal
2026-04-14T13:18:53.925048271+00:00,CLUSDT,Binance,SELL,0.9838216003498031,91.48,90.0,285749321,xl-32c16e6d4a1e4b9d9f1cf8feda769b7e,main_loop_limit_order_normal
2026-04-14T13:18:58.174494772+00:00,CLUSDT,Binance,SELL,0.9828546467183574,91.57000000000001,90.0,285752102,xl-7c608dec870d48fab483fe4cb7745024,main_loop_limit_order_normal
2026-04-14T13:19:41.525061028+00:00,CLUSDT,Binance,SELL,0.9827473247433938,91.58,90.0,285778872,xl-d7f7b82a8bb44fd1926cd97cef375f3b,main_loop_limit_order_normal
2026-04-14T13:19:45.874485825+00:00,CLUSDT,Binance,SELL,0.9833916083916084,91.52,90.0,285781767,xl-d379a294761c48fba2353fb875db6c3e,main_loop_limit_order_normal
2026-04-14T13:20:06.324447795+00:00,CLUSDT,Binance,SELL,0.9829619921363041,91.56,90.0,285791578,xl-46c551312ee24999833439e9dbfbf9b8,main_loop_limit_order_normal
2026-04-14T13:20:34.725531575+00:00,CLUSDT,Binance,SELL,0.9827473247433938,91.58,90.0,285803099,xl-715a6acfe82343f6a347b87c18ae6871,main_loop_limit_order_normal
2026-04-14T13:20:50.975448074+00:00,CLUSDT,Binance,SELL,0.9827473247433938,91.58,90.0,285811310,xl-6235699adb8e42e293447f45a8e5cee0,main_loop_limit_order_normal
2026-04-14T13:20:59.525340273+00:00,CLUSDT,Binance,SELL,0.9822110662446797,91.63,90.0,285814343,xl-b180e80d27c94ab9a8e6195b6868fcff,main_loop_limit_order_normal
2026-04-14T13:21:14.177496222+00:00,CLUSDT,Binance,SELL,0.9827473247433938,91.58,90.0,285818628,xl-ec165462bdca4d5b8015a492c72fff77,main_loop_limit_order_normal
2026-04-14T13:21:27.224973300+00:00,CLUSDT,Binance,SELL,0.9823182711198428,91.62,90.0,285823440,xl-05f4556f6380461db05315a0ec09ccf0,main_loop_limit_order_normal
2026-04-14T13:21:39.624360064+00:00,CLUSDT,Binance,SELL,0.9817824806370677,91.67,90.0,285827638,xl-d73887e5b4b6497d9ce2c315f2c1439e,main_loop_limit_order_normal
2026-04-14T13:22:03.374260420+00:00,CLUSDT,Binance,SELL,0.9823182711198428,91.62,90.0,285836707,xl-4b6a4f09bfaa496c897729748b020e30,main_loop_limit_order_normal
2026-04-14T13:22:29.724879460+00:00,CLUSDT,Binance,SELL,0.9823182711198428,91.62,90.0,285846304,xl-8d9337c07cf14c74900fdec497821ed6,main_loop_limit_order_normal
2026-04-14T13:22:46.025154757+00:00,CLUSDT,Binance,SELL,0.9813542688910696,91.71000000000001,90.0,285851329,xl-e105b5455d3d40e487f355b9d964d366,main_loop_limit_order_normal
2026-04-14T13:22:56.074897205+00:00,CLUSDT,Binance,SELL,0.9818895919703251,91.66,90.0,285855343,xl-32d8b7bba2ac4e809a9b6d56ce758ef2,main_loop_limit_order_normal
2026-04-14T13:23:14.524988868+00:00,CLUSDT,Binance,SELL,0.9813542688910696,91.71000000000001,90.0,285862246,xl-60fdc5b0480348d1bf1a1a87ae306881,main_loop_limit_order_normal
2026-04-14T13:23:29.024416684+00:00,CLUSDT,Binance,SELL,0.9817824806370677,91.67,90.0,285868294,xl-114ac28ddf8c42e68f5cb9f9bd375e07,main_loop_limit_order_normal
2026-04-14T13:23:52.524493364+00:00,CLUSDT,Binance,SELL,0.9821038847664775,91.64,90.0,285876526,xl-e90e26519d504f899cdc5dabf609a9ab,main_loop_limit_order_normal
2026-04-14T13:24:02.074504831+00:00,CLUSDT,Binance,SELL,0.9822110662446797,91.63,90.0,285880386,xl-258f94f7f87a4f1f8ba4f165189c2e7f,main_loop_limit_order_normal
2026-04-14T13:24:19.374980440+00:00,CLUSDT,Binance,SELL,0.9830693610049154,91.55,90.0,285887323,xl-f0c320eb25b742128bb3b5b78e3a150b,main_loop_limit_order_normal
2026-04-14T13:24:32.475240759+00:00,CLUSDT,Binance,SELL,0.9834990711397661,91.51,90.0,285893631,xl-b1f8810589504525a78917dbddbc3838,main_loop_limit_order_normal
2026-04-14T13:24:45.175181943+00:00,CLUSDT,Binance,SELL,0.9830693610049154,91.55,90.0,285899855,xl-e89a5075c05a45848114afb9350671b0,main_loop_limit_order_normal
2026-04-14T13:25:25.474384536+00:00,CLUSDT,Binance,SELL,0.982640026203734,91.59,90.0,285917585,xl-0a6c8287f1a44e8aa9d2bdf5fa4eb3ee,main_loop_limit_order_normal
2026-04-14T13:25:29.875394988+00:00,CLUSDT,Binance,SELL,0.9822110662446797,91.63,90.0,285919432,xl-9b17a7d9388740a387ca0fa2649caa54,main_loop_limit_order_normal
2026-04-14T13:25:38.525073098+00:00,CLUSDT,Binance,SELL,0.9827473247433938,91.58,90.0,285922579,xl-df562d8e7e8c4674ba3fc14cd47502e9,main_loop_limit_order_normal
2026-04-14T13:25:47.724260751+00:00,CLUSDT,Binance,SELL,0.982532751091703,91.60000000000001,90.0,285925024,xl-990f4918d96d4b2a959c13158e1d2319,main_loop_limit_order_normal
2026-04-14T13:26:21.174744260+00:00,CLUSDT,Binance,SELL,0.9822110662446797,91.63,90.0,285935478,xl-5f05b42b6f4c402194f902c1c8d14b92,main_loop_limit_order_normal
2026-04-14T13:26:57.725041803+00:00,CLUSDT,Binance,SELL,0.9815683280619479,91.69,90.0,285946575,xl-fc60e2b238bd4717a16643ae3e1d3342,main_loop_limit_order_normal
2026-04-14T13:28:03.024114673+00:00,CLUSDT,Binance,SELL,0.981247274313127,91.72,90.0,285974175,xl-ecb25e1c51374b1db9351c2ef11db3cd,main_loop_limit_order_normal
2026-04-14T13:28:10.925360747+00:00,CLUSDT,Binance,SELL,0.981675392670157,91.68,90.0,285976626,xl-41ec201b412e4953b2e70a3f6fce2a74,main_loop_limit_order_normal
2026-04-14T13:28:31.424430966+00:00,CLUSDT,Binance,SELL,0.9824254993996289,91.61,90.0,285983373,xl-ec261ff677bb45d1a4708bb91f881c75,main_loop_limit_order_normal
2026-04-14T13:28:51.475444764+00:00,CLUSDT,Binance,SELL,0.9819967266775776,91.65,90.0,285993964,xl-3006590f87bc4779b354efe2629b6fce,main_loop_limit_order_normal
2026-04-14T13:29:12.125061796+00:00,CLUSDT,Binance,SELL,0.9814612868047983,91.7,90.0,286001852,xl-59b3fd16b16440c8896a62b7691ef594,main_loop_limit_order_normal
2026-04-14T13:29:45.124907047+00:00,CLUSDT,Binance,SELL,0.981140303063338,91.73,90.0,286013861,xl-1586e3bbcad7429a85c70dae25ec4510,main_loop_limit_order_normal
2026-04-14T13:30:05.124369435+00:00,CLUSDT,Binance,SELL,0.9814612868047983,91.7,90.0,286027623,xl-876abfccda2b4970b739c475ceb5521e,main_loop_limit_order_normal
2026-04-14T13:30:09.525078787+00:00,CLUSDT,Binance,SELL,0.9813542688910696,91.71000000000001,90.0,286030372,xl-957adbb5a90d4ee1895cbbfcd1eea250,main_loop_limit_order_normal
2026-04-14T13:30:15.624750585+00:00,CLUSDT,Binance,SELL,0.9807126511932004,91.77,90.0,286036427,xl-4e05a2ced0ef42ad948b21454cc1d3c0,main_loop_limit_order_normal
2026-04-14T13:30:19.874934975+00:00,CLUSDT,Binance,SELL,0.9815683280619479,91.69,90.0,286039842,xl-a68c7075117943909cb63bfc7af985d0,main_loop_limit_order_normal
2026-04-14T13:30:27.424441442+00:00,CLUSDT,Binance,SELL,0.9809264305177112,91.75,90.0,286046383,xl-57f5114360c14b5b9e80569482f875be,main_loop_limit_order_normal
2026-04-14T13:31:08.325120371+00:00,CLUSDT,Binance,SELL,0.9810333551340746,91.74,90.0,286071753,xl-b56fd4c63dd543fca172dcb71bb570d7,main_loop_limit_order_normal
2026-04-14T13:31:13.174644102+00:00,CLUSDT,Binance,SELL,0.9815683280619479,91.69,90.0,286075345,xl-be03ced5bfab4f46be4384e4de06d03c,main_loop_limit_order_normal
2026-04-14T13:31:30.524932083+00:00,CLUSDT,Binance,SELL,0.9809264305177112,91.75,90.0,286086788,xl-61d85d8119d449b29c6df590863fa56a,main_loop_limit_order_normal
2026-04-14T13:31:42.474472375+00:00,CLUSDT,Binance,SELL,0.9806057964698192,91.78,90.0,286094480,xl-b3098e9828e64dbebabc2022a1d82d25,main_loop_limit_order_normal
2026-04-14T13:31:56.124397106+00:00,CLUSDT,Binance,SELL,0.9810333551340746,91.74,90.0,286102358,xl-a515082f79de49eaac33d45baeeaa4fd,main_loop_limit_order_normal
2026-04-14T13:32:03.074833833+00:00,CLUSDT,Binance,SELL,0.9809264305177112,91.75,90.0,286107357,xl-a1e1f5d4ba7f4f7c8d638804dc16d9bc,main_loop_limit_order_normal
2026-04-14T13:32:10.674268734+00:00,CLUSDT,Binance,SELL,0.9813542688910696,91.71000000000001,90.0,286113638,xl-78810bd8cffe4bc9bc5bfe9b55842ed5,main_loop_limit_order_normal
2026-04-14T13:32:14.725339725+00:00,CLUSDT,Binance,SELL,0.9819967266775776,91.65,90.0,286116434,xl-9427f8f6995e4ed5925b260b96af1123,main_loop_limit_order_normal
2026-04-14T13:32:20.025140040+00:00,CLUSDT,Binance,SELL,0.9823182711198428,91.62,90.0,286121594,xl-300a7de9119d4a1db74b885f432148f8,main_loop_limit_order_normal
2026-04-14T13:32:30.725500163+00:00,CLUSDT,Binance,SELL,0.9818895919703251,91.66,90.0,286129423,xl-487959105e164aa4a27bdd74101f3835,main_loop_limit_order_normal
2026-04-14T13:32:42.624541789+00:00,CLUSDT,Binance,SELL,0.9822110662446797,91.63,90.0,286137248,xl-debbb9904f7c42698cc8b9dd6335b931,main_loop_limit_order_normal
2026-04-14T13:32:49.974420953+00:00,CLUSDT,Binance,SELL,0.9815683280619479,91.69,90.0,286140958,xl-3af283be50d4405ab39063dc40549bde,main_loop_limit_order_normal
2026-04-14T13:33:06.775340002+00:00,CLUSDT,Binance,SELL,0.9810333551340746,91.74,90.0,286150234,xl-18dc42e4fc4b445795d1add3c6e483db,main_loop_limit_order_normal
2026-04-14T13:33:28.524855454+00:00,CLUSDT,Binance,SELL,0.9815683280619479,91.69,90.0,286165229,xl-be04be85ff2d45e7a3b10f4275835612,main_loop_limit_order_normal
2026-04-14T13:33:51.523914736+00:00,CLUSDT,Binance,SELL,0.9810333551340746,91.74,90.0,286181035,xl-d5ae86b9378e41d1ba065583273dcc2b,main_loop_limit_order_normal
2026-04-14T13:34:00.624456080+00:00,CLUSDT,Binance,SELL,0.9815683280619479,91.69,90.0,286186570,xl-17807643978c47c98016827a3bca10e1,main_loop_limit_order_normal
2026-04-14T13:34:05.724975373+00:00,CLUSDT,Binance,SELL,0.981247274313127,91.72,90.0,286190644,xl-4c582fa6a4a3433391ca0d676b762fb2,main_loop_limit_order_normal
2026-04-14T13:34:20.724687132+00:00,CLUSDT,Binance,SELL,0.9817824806370677,91.67,90.0,286199375,xl-5d1c9b8af0f049299730b4547db6b20d,main_loop_limit_order_normal
2026-04-14T13:34:40.074646195+00:00,CLUSDT,Binance,SELL,0.981140303063338,91.73,90.0,286209084,xl-3ee426806a2644fcbc3ffbfbc638e3c9,main_loop_limit_order_normal
2026-04-14T13:34:48.174225698+00:00,CLUSDT,Binance,SELL,0.9815683280619479,91.69,90.0,286212153,xl-8858ba613ca9465284942c3e529b7da6,main_loop_limit_order_normal
2026-04-14T13:34:55.075095223+00:00,CLUSDT,Binance,SELL,0.9809264305177112,91.75,90.0,286215538,xl-6ee04c2352b54175a8634df3cbf6be93,main_loop_limit_order_normal
2026-04-14T13:35:04.675486826+00:00,CLUSDT,Binance,SELL,0.981675392670157,91.68,90.0,286221281,xl-651c36f7eabe4f929846931d9e68fd50,main_loop_limit_order_normal
2026-04-14T13:35:33.925652579+00:00,CLUSDT,Binance,SELL,0.9822110662446797,91.63,90.0,286236584,xl-277641ee9d9f48bea5439548b966c002,main_loop_limit_order_normal
2026-04-14T13:35:58.824913839+00:00,CLUSDT,Binance,SELL,0.9829619921363041,91.56,90.0,286251413,xl-f561e98418174eeba8ab14fc310978de,main_loop_limit_order_normal
2026-04-14T13:36:04.124008235+00:00,CLUSDT,Binance,SELL,0.9843596193809471,91.43,90.0,286259991,xl-2e3c94f2152d49b5a59ae7f4a1b466b1,main_loop_limit_order_normal
2026-04-14T13:36:11.674956352+00:00,CLUSDT,Binance,SELL,0.9850060194812301,91.37,90.0,286272012,xl-11659e2a492c44b8a9fe6c59b2d69a53,main_loop_limit_order_normal
2026-04-14T13:36:17.575702554+00:00,CLUSDT,Binance,SELL,0.9858692080184028,91.29,90.0,286279277,xl-dbc69288e21947ad8423cb484440ea0e,main_loop_limit_order_normal
2026-04-14T13:36:26.724722931+00:00,CLUSDT,Binance,SELL,0.9852216748768472,91.35000000000001,90.0,286286025,xl-6c5e4a9245d846f38dd35127fbcd075a,main_loop_limit_order_normal
2026-04-14T13:36:34.275207316+00:00,CLUSDT,Binance,SELL,0.9857612267250822,91.3,90.0,286290432,xl-4bc739fe8ab646d086756be3f4fc5709,main_loop_limit_order_normal
2026-04-14T13:36:41.874994239+00:00,CLUSDT,Binance,SELL,0.9840367373715284,91.46000000000001,90.0,286298560,xl-f8e514e6cdc4485f9f739da21e866d28,main_loop_limit_order_normal
2026-04-14T13:36:46.312319505+00:00,CLUSDT,Binance,SELL,0.9843596193809471,91.43,90.0,286302416,xl-c00c53150d8a41dda8a53ea7d87c4309,main_loop_limit_order_normal
2026-04-14T13:36:52.724671082+00:00,CLUSDT,Binance,SELL,0.984251968503937,91.44,90.0,286306630,xl-02bd04c50e834fc78d9522d11629edfb,main_loop_limit_order_normal
2026-04-14T13:37:02.875950313+00:00,CLUSDT,Binance,SELL,0.9844672938087946,91.42,90.0,286311782,xl-8c9bfcf377cb46a68f4f7fd77961f0e8,main_loop_limit_order_normal
2026-04-14T13:37:18.975159444+00:00,CLUSDT,Binance,SELL,0.9836065573770492,91.5,90.0,286321173,xl-d26f9e16f2a94047a87b533317619f62,main_loop_limit_order_normal
2026-04-14T13:37:23.974851488+00:00,CLUSDT,Binance,SELL,0.9839291571006887,91.47,90.0,286323958,xl-dc97a3783378452a8514a5bac568801f,main_loop_limit_order_normal
2026-04-14T13:37:28.775258797+00:00,CLUSDT,Binance,SELL,0.9845749917952085,91.41,90.0,286326560,xl-e0326d64b7ab4e88bab37795dcd20971,main_loop_limit_order_normal
2026-04-14T13:37:32.375707150+00:00,CLUSDT,Binance,SELL,0.9845749917952085,91.41,90.0,286329413,xl-c52c5236c3ed4d99b9526dbd29cc5ed5,main_loop_limit_order_normal
2026-04-14T13:38:47.675311839+00:00,CLUSDT,Binance,SELL,0.9864094695309076,91.24,90.0,286387474,xl-a6b120a394d943c199a00326ea3d45ff,main_loop_limit_order_normal
2026-04-14T13:38:59.524750664+00:00,CLUSDT,Binance,SELL,0.985977212971078,91.28,90.0,286395719,xl-e6fef6b712044a09aa0d5d332c0fca24,main_loop_limit_order_normal
2026-04-14T13:39:04.425349587+00:00,CLUSDT,Binance,SELL,0.9855453350854139,91.32000000000001,90.0,286400095,xl-bc934be2364a4ef6836ca06e7ef4e172,main_loop_limit_order_normal
2026-04-14T13:39:16.774646948+00:00,CLUSDT,Binance,BUY,0.988793671720501,91.02,90.0,286410183,xl-d08e0abb38ff4c71bfa81fea6a62c176,main_loop_limit_order_normal
2026-04-14T13:39:25.424753328+00:00,CLUSDT,Binance,BUY,0.988793671720501,91.02,90.0,286417210,xl-13c33134392644f4b3e6422b84f32397,main_loop_limit_order_normal
2026-04-14T13:39:41.524838695+00:00,CLUSDT,Binance,BUY,0.9881422924901186,91.08,90.0,286428893,xl-90f7bf48e33845218fc5eaffe413703c,main_loop_limit_order_normal
2026-04-14T13:39:49.525439633+00:00,CLUSDT,Binance,BUY,0.9877085162423178,91.12,90.0,286435607,xl-31c39f3ad0764e15ae1745320287562e,main_loop_limit_order_normal
